date,product,category,price,quantity
2023-06-23,E,Groceries,129.81,8
2023-06-03,F,Toys,258.38,1
2023-05-10,E,Sports,154.88,8
2023-06-19,C,Sports,127.31,8
2023-06-05,F,Toys,321.38,13
2023-06-26,E,Groceries,288.63,17
2023-06-25,E,Toys,315.05,11
2023-05-31,B,Groceries,441.8,18
2023-05-14,B,Electronics,262.2,11
2023-04-10,F,Electronics,204.96,16
2023-06-27,B,Home,470.98,14
2023-05-24,D,Sports,417.9,3
2023-04-14,D,Electronics,71.46,12
2023-06-24,F,Electronics,277.65,4
2023-05-11,D,Electronics,187.78,7
2023-06-05,A,Sports,164.65,7
2023-06-09,E,Toys,157.72,5
2023-06-29,D,Groceries,346.05,15
2023-06-19,A,Electronics,243.46,19
2023-06-01,A,Groceries,438.3,4
2023-05-08,E,Toys,26.28,5
2023-04-05,C,Clothing,432.01,10
2023-05-08,B,Groceries,282.07,10
2023-06-30,A,Sports,173.62,10
2023-04-03,A,Toys,198.94,17
2023-04-24,F,Toys,7.03,17
2023-04-03,A,Electronics,69.59,10
2023-05-25,C,Clothing,69.21,4
2023-06-16,A,Home,10.31,15
2023-06-11,D,Clothing,287.92,16
2023-04-17,A,Clothing,455.42,18
2023-06-10,C,Toys,179.44,4
2023-05-24,B,Sports,145.43,5
2023-06-06,D,Groceries,24.99,17
2023-05-04,A,Home,190.13,11
2023-06-27,D,Clothing,470.09,15
2023-04-22,F,Home,81.85,18
2023-04-08,F,Groceries,305.98,5
2023-05-11,A,Groceries,336.69,6
2023-05-13,E,Sports,308.04,12
2023-05-28,D,Electronics,242.46,10
2023-06-26,A,Electronics,228.37,17
2023-05-02,C,Toys,443.77,10
2023-05-07,A,Electronics,305.72,11
2023-05-30,E,Sports,198.13,18
2023-05-27,E,Clothing,368.43,9
2023-05-16,C,Electronics,41.95,8
2023-05-29,D,Sports,245.37,8
2023-04-11,F,Sports,398.76,14
2023-05-07,C,Home,359.02,1
2023-06-19,E,Sports,51.82,18
2023-05-14,F,Sports,134.1,17
2023-06-14,F,Sports,14.68,17
2023-06-24,C,Home,305.24,15
2023-06-02,B,Toys,131.71,3
2023-06-06,B,Clothing,190.22,4
2023-05-24,C,Toys,458.56,8
2023-05-24,A,Groceries,256.68,9
2023-06-18,D,Home,360.02,3
2023-04-05,E,Clothing,435.27,2
2023-06-28,E,Home,302.84,11
2023-05-01,D,Clothing,215.02,13
2023-05-27,D,Home,63.98,10
2023-04-21,F,Toys,204.93,9
2023-04-24,D,Sports,292.41,4
2023-05-20,B,Groceries,214.02,8
2023-06-20,B,Home,124.51,8
2023-05-24,B,Sports,127.66,19
2023-04-30,E,Sports,290.41,10
2023-05-21,D,Home,68.19,16
2023-04-08,D,Clothing,84.32,16
2023-06-06,E,Sports,388.2,19
2023-06-06,E,Toys,450.28,13
2023-05-17,C,Electronics,413.28,10
2023-06-21,D,Home,32.77,13
2023-04-23,D,Toys,255.51,17
2023-06-27,F,Toys,152.06,8
2023-05-03,A,Home,114.41,9
2023-04-28,E,Home,61.18,19
2023-04-25,F,Sports,176.31,10
2023-04-19,A,Groceries,30.21,12
2023-04-13,E,Home,42.53,11
2023-06-16,D,Groceries,210.33,6
2023-06-14,E,Clothing,443.96,11
2023-06-13,E,Electronics,480.27,5
2023-04-03,B,Sports,227.52,9
2023-05-23,D,Clothing,303.64,2
2023-04-06,D,Toys,347.38,10
2023-05-15,F,Groceries,403.47,17
2023-04-19,E,Electronics,19.45,9
2023-05-27,C,Clothing,433.73,12
2023-04-03,B,Clothing,53.81,8
2023-04-21,C,Toys,456.04,12
2023-04-17,E,Electronics,402.46,12
2023-05-23,B,Toys,234.34,10
2023-06-13,C,Toys,189.09,12
2023-06-17,E,Groceries,267.75,11
2023-05-24,C,Clothing,321.17,16
2023-04-27,F,Sports,327.31,6
2023-05-16,F,Electronics,8.27,12
2023-05-11,D,Toys,391.31,4
2023-05-30,F,Groceries,418.41,17
2023-06-15,F,Groceries,102.07,2
2023-05-06,D,Groceries,170.84,2
2023-06-18,E,Toys,71.01,6
2023-05-30,D,Electronics,296.96,2
2023-06-13,B,Home,158.99,14
2023-04-29,D,Toys,68.14,1
2023-05-06,F,Clothing,294.3,7
2023-05-05,C,Groceries,241.85,12
2023-06-09,A,Sports,7.96,15
2023-06-11,B,Home,20.4,15
2023-04-13,E,Toys,211.23,9
2023-04-27,D,Electronics,448.11,17
2023-06-04,F,Groceries,224.64,12
2023-06-13,E,Sports,287.81,18
2023-06-21,F,Groceries,90.86,13
2023-05-20,D,Sports,141.62,13
2023-05-07,D,Sports,94.84,6
2023-05-14,D,Clothing,427.4,5
2023-06-05,D,Sports,10.76,4
2023-05-14,F,Clothing,148.9,2
2023-05-07,C,Toys,419.79,4
2023-05-15,C,Clothing,385.28,10
2023-04-11,E,Groceries,27.97,1
2023-04-02,F,Clothing,398.84,12
2023-05-26,D,Toys,277.73,1
2023-05-23,F,Electronics,239.16,14
2023-05-05,F,Sports,276.32,13
2023-06-12,D,Electronics,273.88,10
2023-05-05,A,Home,105.0,7
2023-04-11,E,Electronics,82.25,4
2023-05-24,F,Electronics,449.31,12
2023-05-23,E,Sports,246.4,9
2023-05-23,F,Clothing,372.5,13
2023-04-16,E,Groceries,390.38,9
2023-06-15,D,Clothing,474.18,6
2023-05-27,E,Sports,394.23,8
2023-06-27,C,Electronics,80.38,19
2023-05-07,A,Home,118.47,6
2023-04-23,E,Sports,117.11,4
2023-04-02,B,Electronics,214.67,4
2023-06-06,B,Groceries,358.61,19
2023-05-03,C,Electronics,108.29,18
2023-05-26,B,Electronics,103.64,17
2023-06-17,A,Electronics,190.44,11
2023-04-22,C,Sports,11.5,11
2023-05-18,D,Sports,466.91,16
2023-05-10,D,Sports,477.57,2
2023-06-04,F,Clothing,5.95,14
2023-05-01,D,Clothing,25.24,9
2023-05-09,E,Groceries,234.89,2
2023-04-08,D,Electronics,360.74,11
2023-04-12,E,Clothing,134.74,13
2023-06-10,A,Clothing,154.31,19
2023-05-21,A,Groceries,96.42,1
2023-05-04,E,Toys,336.14,5
2023-05-07,D,Sports,200.46,1
2023-06-25,E,Sports,292.81,10
2023-04-06,D,Electronics,162.15,13
2023-06-01,A,Home,245.35,18
2023-05-23,C,Clothing,171.24,10
2023-05-20,D,Home,225.37,3
2023-05-26,F,Clothing,249.61,13
2023-04-25,A,Electronics,317.14,14
2023-05-11,F,Electronics,157.37,16
2023-04-25,B,Clothing,31.76,7
2023-05-17,E,Toys,76.92,8
2023-06-28,C,Clothing,299.64,18
2023-06-17,D,Home,26.48,8
2023-04-11,D,Sports,254.76,4
2023-04-07,C,Home,260.99,15
2023-04-21,B,Electronics,188.69,17
2023-04-17,E,Sports,279.94,2
2023-06-03,B,Clothing,454.2,10
2023-05-26,F,Groceries,22.81,4
2023-04-18,D,Clothing,60.29,15
2023-04-03,E,Home,493.96,11
2023-06-26,F,Clothing,338.13,1
2023-05-13,D,Home,58.6,11
2023-06-09,E,Home,55.01,8
2023-05-23,B,Electronics,248.9,19
2023-06-30,D,Home,174.19,9
2023-04-27,D,Sports,145.29,12
2023-06-18,F,Clothing,466.32,3
2023-04-27,D,Groceries,285.07,7
2023-06-29,C,Groceries,389.44,12
2023-05-11,C,Electronics,203.22,13
2023-05-24,B,Groceries,281.26,9
2023-04-20,B,Sports,300.33,10
2023-06-28,A,Toys,401.67,10
2023-05-06,F,Toys,483.9,6
2023-06-11,F,Clothing,466.75,15
2023-04-17,A,Clothing,79.69,10
2023-04-14,C,Toys,147.67,19
2023-06-21,D,Groceries,320.79,13
2023-05-18,A,Groceries,461.99,8
2023-04-15,C,Home,354.36,16
2023-06-19,A,Clothing,197.64,10
2023-04-08,E,Home,431.83,12
2023-06-11,C,Sports,381.99,13
2023-06-11,C,Sports,408.5,3
2023-06-24,E,Sports,415.49,8
2023-04-13,B,Sports,163.78,15
2023-06-17,E,Groceries,480.88,17
2023-06-04,A,Sports,171.54,8
2023-06-01,C,Electronics,16.41,14
2023-04-10,D,Clothing,485.78,5
2023-04-13,D,Toys,174.65,9
2023-05-19,B,Groceries,421.76,10
2023-06-21,C,Electronics,78.2,18
2023-06-27,E,Sports,46.4,4
2023-05-17,A,Clothing,453.34,14
2023-05-18,D,Toys,455.44,19
2023-05-23,D,Clothing,108.7,14
2023-04-25,A,Groceries,78.46,16
2023-05-16,D,Toys,219.42,18
2023-04-27,F,Toys,389.31,7
2023-04-19,E,Groceries,66.13,5
2023-04-09,C,Electronics,173.76,19
2023-05-12,C,Groceries,92.7,15
2023-06-01,B,Electronics,444.06,2
2023-04-14,A,Toys,464.36,19
2023-06-04,F,Sports,16.97,8
2023-04-15,D,Home,22.18,13
2023-05-16,F,Clothing,439.72,11
2023-05-02,D,Clothing,418.19,6
2023-06-09,B,Sports,351.79,16
2023-06-24,D,Sports,28.13,2
2023-04-10,A,Clothing,253.29,3
2023-06-24,F,Clothing,280.19,6
2023-06-20,B,Groceries,424.64,3
2023-04-16,C,Clothing,11.25,14
2023-05-08,A,Home,335.0,14
2023-06-27,E,Clothing,421.35,3
2023-04-17,E,Toys,213.88,3
2023-05-25,A,Sports,497.32,14
2023-06-05,B,Toys,38.53,11
2023-04-03,B,Electronics,246.17,7
2023-05-08,D,Toys,265.06,3
2023-04-01,C,Home,329.22,16
2023-05-17,F,Clothing,467.01,4
2023-04-27,A,Home,249.76,17
2023-06-10,F,Toys,414.52,9
2023-05-25,F,Sports,213.82,5
2023-06-24,B,Groceries,451.11,2
2023-05-15,B,Electronics,81.4,13
2023-05-14,E,Clothing,199.03,10
2023-05-29,C,Groceries,417.45,2
2023-06-16,B,Clothing,231.2,4
2023-04-09,E,Sports,325.58,8
2023-04-07,D,Home,439.34,15
2023-06-29,D,Home,226.71,10
2023-06-03,E,Toys,150.95,10
2023-06-26,C,Sports,304.83,16
2023-04-23,E,Sports,276.32,19
2023-05-19,B,Sports,192.09,13
2023-05-21,C,Toys,428.23,5
2023-06-23,F,Clothing,123.32,12
2023-06-04,A,Electronics,169.89,10
2023-04-05,C,Home,486.46,16
2023-04-07,A,Electronics,265.71,3
2023-05-17,B,Clothing,415.67,14
2023-06-01,F,Home,179.78,10
2023-04-05,E,Clothing,490.5,12
2023-04-19,C,Sports,160.15,15
2023-04-17,F,Clothing,186.85,14
2023-06-26,F,Sports,297.33,16
2023-06-27,A,Electronics,308.47,12
2023-04-18,B,Home,144.14,12
2023-04-30,E,Toys,489.19,13
2023-06-04,D,Clothing,409.15,12
2023-06-04,F,Sports,79.39,11
2023-06-05,F,Home,248.98,11
2023-06-02,B,Home,388.79,11
2023-05-04,F,Toys,69.14,4
2023-06-30,D,Groceries,224.65,8
2023-06-07,F,Electronics,335.07,19
2023-04-11,B,Electronics,374.39,19
2023-05-10,D,Toys,225.92,2
2023-06-05,C,Electronics,340.52,16
2023-04-26,A,Electronics,186.32,17
2023-05-25,B,Sports,443.92,9
2023-04-09,F,Home,145.99,10
2023-05-25,A,Sports,499.61,6
2023-05-25,B,Electronics,251.03,8
2023-04-18,F,Home,242.12,10
2023-06-09,E,Clothing,160.93,10
2023-06-22,B,Home,245.43,13
2023-04-04,E,Home,226.79,6
2023-04-29,B,Groceries,91.95,7
2023-04-19,D,Toys,343.64,16
2023-05-11,D,Toys,188.24,1
2023-04-24,C,Groceries,426.06,16
2023-05-04,F,Sports,261.82,4
2023-04-26,E,Clothing,336.19,1
2023-05-03,C,Toys,344.05,14
2023-04-06,B,Sports,280.39,3
2023-04-09,F,Electronics,470.96,4
2023-06-05,C,Sports,111.58,14
2023-05-31,D,Electronics,196.33,1
2023-05-21,C,Sports,372.18,14
2023-04-04,D,Toys,74.5,6
2023-04-11,C,Clothing,231.18,18
2023-05-04,D,Toys,342.61,14
2023-05-08,C,Toys,489.2,18
2023-05-28,F,Clothing,35.35,4
2023-06-02,D,Electronics,321.6,11
2023-04-04,A,Groceries,34.24,13
2023-06-13,B,Electronics,466.38,14
2023-06-11,E,Clothing,452.0,10
2023-05-26,F,Home,449.16,19
2023-05-09,D,Groceries,298.92,9
2023-05-18,E,Clothing,395.79,19
2023-05-13,B,Clothing,175.39,12
2023-05-09,A,Clothing,291.51,11
2023-06-07,A,Sports,319.03,17
2023-04-20,C,Clothing,181.17,11
2023-05-15,F,Toys,131.52,15
2023-04-29,D,Clothing,52.78,4
2023-05-18,F,Home,332.41,3
2023-05-08,D,Home,52.74,13
2023-04-26,D,Home,394.38,17
2023-04-11,A,Clothing,112.95,10
2023-05-07,E,Home,69.81,2
2023-06-04,D,Clothing,416.56,16
2023-06-27,E,Groceries,246.21,16
2023-06-13,B,Home,369.52,8
2023-05-12,C,Electronics,10.24,7
2023-04-01,D,Electronics,353.78,1
2023-05-31,F,Clothing,352.59,9
2023-05-23,A,Electronics,77.64,6
2023-04-07,C,Clothing,375.37,15
2023-04-13,D,Electronics,27.12,17
2023-04-17,A,Sports,89.27,15
2023-04-26,C,Toys,282.4,12
2023-04-04,D,Electronics,285.42,7
2023-04-26,B,Sports,370.47,17
2023-06-27,D,Home,447.62,18
2023-05-19,B,Sports,442.52,3
2023-05-02,C,Groceries,492.7,4
2023-05-14,C,Groceries,189.08,16
2023-05-14,D,Home,376.2,14
2023-06-21,E,Groceries,421.52,11
2023-04-09,E,Electronics,368.32,12
2023-04-20,B,Toys,21.6,16
2023-04-10,C,Home,146.44,9
2023-04-29,E,Electronics,103.95,9
2023-04-24,B,Clothing,444.87,17
2023-05-20,A,Toys,254.6,7
2023-06-05,E,Electronics,114.5,1
2023-06-05,E,Home,313.51,15
2023-04-16,F,Sports,177.01,15
2023-04-03,C,Electronics,455.71,2
2023-06-07,C,Sports,59.68,17
2023-06-12,F,Clothing,418.47,4
2023-04-29,F,Home,421.46,5
2023-04-28,C,Toys,402.51,18
2023-06-30,C,Toys,393.41,11
2023-04-07,A,Electronics,112.42,9
2023-05-27,C,Electronics,145.47,4
2023-05-28,D,Electronics,428.31,10
2023-04-03,A,Sports,135.87,10
2023-06-15,F,Clothing,362.07,15
2023-06-18,B,Electronics,183.32,4
2023-04-17,D,Home,370.41,8
2023-04-22,B,Clothing,347.97,18
2023-04-29,E,Home,81.64,8
2023-05-31,A,Home,199.71,19
2023-05-11,D,Electronics,461.42,6
2023-05-10,C,Groceries,315.36,11
2023-06-24,E,Sports,179.52,3
2023-06-13,E,Clothing,483.32,7
2023-04-17,E,Clothing,232.35,10
2023-06-22,C,Sports,485.08,14
2023-05-20,C,Toys,381.85,14
2023-06-23,E,Toys,304.79,12
2023-05-24,C,Clothing,407.02,5
2023-06-25,E,Clothing,186.01,11
2023-06-08,D,Sports,342.9,8
2023-06-16,E,Home,79.95,4
2023-06-25,A,Clothing,232.95,3
2023-05-15,F,Clothing,179.28,3
2023-04-10,D,Toys,16.08,11
2023-06-11,C,Sports,405.1,18
2023-06-29,B,Groceries,74.07,7
2023-05-27,A,Electronics,25.96,5
2023-06-19,E,Toys,327.35,8
2023-04-15,D,Clothing,100.93,4
2023-06-22,C,Electronics,357.4,11
2023-04-05,F,Clothing,34.51,12
2023-05-23,C,Groceries,240.96,5
2023-05-02,E,Groceries,461.28,3
2023-04-16,E,Groceries,194.76,4
2023-05-17,A,Home,176.2,12
2023-05-17,F,Toys,497.66,3
2023-06-15,C,Toys,477.86,2
2023-06-14,A,Groceries,475.17,2
2023-06-10,A,Electronics,362.03,11
2023-05-24,A,Groceries,357.24,14
2023-05-30,D,Clothing,137.87,18
2023-04-16,C,Sports,79.87,9
2023-04-08,C,Sports,280.74,8
2023-06-27,B,Electronics,232.55,10
2023-06-04,B,Toys,240.82,12
2023-04-24,C,Clothing,384.19,10
2023-05-18,B,Toys,437.98,16
2023-04-19,D,Toys,206.26,7
2023-04-08,A,Toys,493.3,9
2023-06-12,B,Clothing,318.23,9
2023-05-07,F,Sports,458.33,15
2023-05-02,C,Sports,199.63,15
2023-04-07,A,Clothing,56.91,5
2023-04-11,E,Clothing,362.87,19
2023-06-26,E,Clothing,424.98,11
2023-06-30,B,Sports,453.12,18
2023-06-12,D,Home,248.86,11
2023-06-24,E,Toys,396.01,11
2023-06-27,E,Toys,226.64,4
2023-04-22,A,Toys,156.48,9
2023-05-04,E,Home,261.98,5
2023-04-17,E,Groceries,46.76,8
2023-04-01,D,Sports,193.56,8
2023-04-02,C,Electronics,364.66,14
2023-06-13,B,Electronics,11.84,17
2023-04-06,B,Home,44.47,12
2023-04-08,D,Groceries,464.52,10
2023-06-14,F,Electronics,476.67,4
2023-05-27,B,Clothing,45.45,10
2023-06-08,F,Clothing,171.11,10
2023-06-23,E,Home,401.32,3
2023-05-01,F,Clothing,194.74,10
2023-05-18,B,Home,446.92,3
2023-06-07,C,Toys,300.15,10
2023-04-04,E,Home,455.43,12
2023-04-09,B,Clothing,9.15,6
2023-04-14,C,Electronics,313.65,13
2023-06-18,F,Sports,163.38,19
2023-05-26,C,Clothing,149.41,14
2023-05-02,E,Home,307.51,15
2023-05-07,A,Home,449.54,16
2023-06-10,C,Home,38.02,11
2023-04-05,B,Groceries,173.89,13
2023-05-15,D,Toys,287.5,13
2023-05-16,C,Clothing,93.63,10
2023-06-29,C,Clothing,92.76,8
2023-06-09,E,Groceries,122.37,12
2023-06-25,C,Electronics,330.62,1
2023-04-05,A,Home,463.3,1
2023-04-01,C,Home,282.1,12
2023-06-17,A,Home,463.82,5
2023-04-15,E,Clothing,90.78,13
2023-04-07,A,Groceries,276.68,6
